STAID_edt,DRAIN_SQKM,LAT_GAGE,LNG_GAGE,locname,NOAA_ID,NEAR_Y,NEAR_X,NEAR_DIST,NIDID,LONGITUDE,LATITUDE,RIVER,DISTANCE,PRIVATE_DA,DAM_TYPE,CORE,FOUNDATION,PURPOSES,YEAR_COMPL,YEAR_MODIF,DAM_LENGTH,DAM_HEIGHT,STRUCTURAL,HYDRAULIC_,NID_HEIGHT,MAX_DISCHA,MAX_STORAG,NORMAL_STO,NID_STORAG,SURFACE_AR,DRAINAGE_A,HAZARD,EAP,VOLUME,Distance_1,PstSplnCnt,pstRcrdCnt,pstP90,pstP90Cnt,pstP50,pstP10,pstP10Cnt,pstTmax,pstTmin,pstTmean,pstTmaxT,pstTminT,pstCoolRt,pstWarmRt,pstCffcntV,pstP25cnt,pstP75cnt,NOAA_TmaxT,NOAA_TminT,Lag_TmaxT,Lag_TminT,NOAARcrdCn,NOAASplnCn,Ref,Clim_Reg
STAID06711565,8781.4,39.664987,-105.004149,6711565,USC00055056,39.6167,-105.0167,5.475767825,CO01826,-105.04354,39.678177,SANDERSON GULCH,0,N,RE,X,U,R,1889, ,1350,10,10,10,10,10,120,69,120,15,0,S,Y,34452,3497.68085,366,19,20.35307581,0.166666667,11.7452355,3.137395191,0.120218579,21.89832491,2.085495811,11.7452355,201,0,-0.147381219,0.115811692,0.571868779,0.322404372,0.325136612,NA,NA,NA,NA,NA,NA,0,Southwest
STAID06784000,6019.7,41.032444,-98.740533,6784000,USC00251390,41,-98.6167,10.99801585,NE01989,-98.68311503,41.0823735,TR-DEER CREEK,0,N,RE,HEK,SK,CO,1966, ,321,35,40,34,40,307,246,42,246,7,2,L,NR,14960,7162.754006,366,5,25.84151086,0.150273224,13.29286746,0.744224059,0.144808743,28.39708877,-0.009680479,13.29286746,202,365,-0.199912986,0.179390196,0.736617476,0.325136612,0.336065574,NA,NA,NA,NA,NA,NA,1,Northern Rockies
STAID06808500,3428.4,40.873055,-95.580275,6808500,USC00136945,40.9667,-95.4667,14.12416136,IA00373,-95.60179901,40.85419846,TR-WEST NISHNABOTNA RIVER,0,N,RE,HZ,SZ,P,1965, ,875,27,0,0,27,0,88,49,88,8,1,L,NR,21480,2700.544946,366,4,23.38299273,0.117486339,12.36346246,1.343932191,0.150273224,25.35036119,0.413803563,12.36346246,200,0,-0.176328526,0.156833968,0.695483582,0.346994536,0.341530055,NA,NA,NA,NA,NA,NA,0,Midwest
STAID06817000,1971.8,40.739407,-95.013229,6817000,USC00131533,40.7244,-95.0192,1.742898516,IA00848,-95.04499817,40.76240158,TR-WEST NODAWAY RIVER,0,N,RE,HZ,SZ,P,1961, ,435,34,0,0,34,0,124,29,124,3,1,L,NR,20825,3587.158874,366,8,25.020143,0.112021858,12.91631092,0.812478835,0.133879781,27.11059592,-0.064803796,12.91631092,193,0,-0.186274324,0.178889459,0.731220425,0.341530055,0.341530055,201,0,8,0,19,366,0,Midwest
STAID06879650,11.5,39.101948,-96.595214,6879650,USW00053974,39.1028,-96.6097,1.253574959,KS09531,-96.61970924,39.16539306,KANSAS RIVER-TR,0,N,RE,X,U,R,0, ,160,42,0,0,42,0,45,20,45,2,0,H,N,0,7318.89766,365,8,20.9152253,0.076712329,13.7809436,6.646661893,0.101369863,22.04755403,5.582945049,13.7809436,205,20,-0.118999396,0.090955785,0.40395707,0.336986301,0.353424658,200,0,NA,NA,NA,366,1,South
STAID06887000,24991.8,39.237135,-96.571431,6887000,USC00148259,39.2475,-96.5994,2.67017838,KS00012,-96.589996,39.256672,BIG BLUE RIVER,1,N,REER, , ,CNORF,1962, ,7500,0,157,157,157,612000,2257000,335100,2257000,13350,9628,H,Y,17600000,2640.240958,365,3,25.48635791,0.120547945,13.69036811,1.8943783,0.169863014,26.99693623,0.564442799,13.69036811,225,0,-0.201855111,0.159515438,0.672331064,0.328767123,0.328767123,201,0,24,0,19,366,0,South
STAID06892360,124.1,38.956667,-94.973611,6892360,USC00140957,39.0636,-94.8958,13.65947081,KS01186,-94.961205,38.968384,KILL CREEK-TR,0,N,RE,X,U,I,1962, ,560,33,0,0,33,0,190,117,190,13,1,S,Y,31359,1647.510168,366,5,25.90484813,0.087431694,14.62491686,3.34498559,0.193989071,27.94399029,1.477198008,14.62491686,198,17,-0.181798304,0.145054144,0.601834337,0.31147541,0.349726776,202,0,4,17,16,366,0,South
STAID06892495,151.1,38.978056,-94.922778,6892495,USC00140957,39.0636,-94.8958,9.793416062,KS01186,-94.961205,38.968384,KILL CREEK-TR,0,N,RE,X,U,I,1962, ,560,33,0,0,33,0,190,117,190,13,1,S,Y,31359,3311.07014,365,7,25.94261183,0.123287671,14.64304531,3.343478797,0.180821918,28.21551124,1.775304974,14.64304531,198,19,-0.18119448,0.150043776,0.602135581,0.317808219,0.342465753,202,0,4,19,16,366,0,South
STAID06893100,170.8,38.842222,-94.612222,6893100,USW00003929,38.8439,-94.5603,4.500628019,KS04165,-94.616584,38.834808,BLUE RIVER-TR,0,N,RE,X,U,R,1977, ,440,35,0,0,35,0,20,11,20,0,0,L,NR,20605,897.3236384,366,8,25.47853948,0.101092896,14.17157946,2.864619444,0.193989071,27.58764412,1.371461309,14.17157946,201,16,-0.183094966,0.152948899,0.622574767,0.31147541,0.341530055,NA,NA,NA,NA,NA,NA,0,South
STAID06893150,241.2,38.88942,-94.58067,6893150,USW00003929,38.8439,-94.5603,5.360031465,MO20139,-94.55117884,38.88864237,TR-BLUE RIVER,1,N,RE,X,U,R,1900, ,0,33,33,0,33,0,159,70,159,9,184,H,NR,0,2409.265497,366,3,24.5335551,0.128415301,13.81061099,3.08766689,0.166666667,26.83667711,0.781421918,13.81061099,217,14,-0.177990108,0.133407567,0.605849933,0.306010929,0.357923497,NA,NA,NA,NA,NA,365,0,Ohio Valley
STAID06893300,68.7,38.940615,-94.671291,6893300,USC00144596,38.9419,-94.6294,3.625817697,KS09188,-94.65238003,38.91476704,TOMAHAWK CREEK-TR,0,N,RE,X,U,IO,2001, ,800,17,0,0,17,0,71,25,71,4,0,H,Y,0,3258.830311,366,3,24.97703275,0.139344262,16.79469652,8.612360292,0.095628415,28.13179342,7.412257905,16.79469652,202,19,-0.128523503,0.126265743,0.380162325,0.319672131,0.278688525,NA,NA,NA,NA,NA,NA,0,South
STAID06893390,167.5,38.938333,-94.607778,6893390,USC00144596,38.9419,-94.6294,1.911638588,MO20232,-94.55681269,38.94303331,TR-BLUE RIVER,1,N,ER,X,U,I,1930, ,0,30,30,0,30,0,80,40,80,5,270,H,NR,0,4189.733141,366,11,25.37737717,0.112021858,15.65085178,5.924326395,0.150273224,27.09729574,4.303981813,15.65085178,201,15,-0.15375992,0.137091623,0.484935146,0.306010929,0.341530055,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID06893500,477,38.957003,-94.5589,6893500,USC00144596,38.9419,-94.6294,6.323658765,MO20232,-94.55681269,38.94303331,TR-BLUE RIVER,1,N,ER,X,U,I,1930, ,0,30,30,0,30,0,80,40,80,5,270,H,NR,0,1560.985359,365,6,26.16935188,0.106849315,14.59006096,3.010770042,0.2,28.2305092,-0.122171671,14.59006096,219,5,-0.196796129,0.139164736,0.619282451,0.323287671,0.336986301,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID06893620,24.4,39.11194,-94.47222,6893620,USC00234154,39.0647,-94.3861,9.101535275,MO30225,-94.47374594,39.07029038,TR TO BLUE RIVER,0,N,RE,X,U,R,1960, ,0,27,27,0,27,0,58,30,58,4,65,H,NR,0,4626.251126,366,9,23.44748693,0.06557377,13.83962436,4.231761784,0.144808743,24.36054824,2.458372187,13.83962436,201,14,-0.147105907,0.13184377,0.541709428,0.330601093,0.346994536,202,0,1,14,19,366,0,Ohio Valley
STAID06893890,89,39.025562,-94.343839,6893890,USC00230760,38.9833,-94.3333,4.786744541,MO30217,-94.3475497,39.02391136,TR-LITTLE BLUE RIVER,1,N,RE,X,U,R,1956,1998,600,45,45,0,45,81,83,83,83,4,31,L,N,150000,353.3553861,366,11,26.94509016,0.12295082,15.13827827,3.331466382,0.12295082,28.23050552,2.520754358,15.13827827,199,15,-0.178981213,0.182788247,0.608583361,0.346994536,0.338797814,NA,NA,NA,NA,NA,365,0,Ohio Valley
STAID06894000,480.4,39.100561,-94.300504,6894000,USC00234158,39.0667,-94.3833,8.077529572,MO50610,-94.2996318,39.13020657,TR-LITTLE BLUE RIVER,0,N,RE,HEZ,SZ,G,1994, ,425,30,30,28,30,206,32,10,32,7,237,L,NR,8800,3291.18255,366,15,26.64717697,0.106557377,14.70210302,2.75702907,0.158469945,28.41237216,1.190255302,14.70210302,201,17,-0.188983348,0.168228224,0.633976698,0.322404372,0.341530055,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID06914950,74.9,38.75334,-94.97719,6914950,USW00093909,38.8317,-94.8897,11.55055675,KS04163,-94.950363,38.751248,BULL CREEK-TR,0,N,RE,X,U,P,1976, ,560,24,0,0,24,0,84,30,84,5,0,L,NR,12093,2207.061022,365,3,26.14558101,0.117808219,14.92054131,3.695501614,0.128767123,28.97323035,1.467369906,14.92054131,210,42,-0.186454825,0.142126262,0.58703936,0.336986301,0.290410959,214,16,4,26,5,366,0,South
STAID06915000,378.9,38.636678,-94.89163,6915000,USC00143686,38.6644,-94.89,3.085793976,KS04439,-94.912501,38.632372,TR- BULL CREEK,6,N,RE,HEZ,UZ,FPR,1976, ,590,27,0,0,27,160,36,28,36,0,0,L,NR,13524,1775.156956,365,3,26.88782569,0.120547945,15.34005065,3.792275604,0.17260274,29.17011365,1.878397054,15.34005065,208,17,-0.184634683,0.161897564,0.58740202,0.315068493,0.301369863,201,0,7,17,19,365,0,South
STAID06934000,8264.9,38.388808,-91.819889,6934000,USC00233043,38.4583,-91.7028,12.79654555,MO31270,-91.81385903,38.45435602,OWENS CREEK,13,N,RE,X,U,PR,1970, ,0,33,33,0,33,0,159,125,159,9,110,H,NR,0,7292.241722,365,3,27.54703676,0.076712329,16.14764792,4.748259079,0.128767123,29.74784325,2.939310672,16.14764792,195,17,-0.170926161,0.172568607,0.550853624,0.353424658,0.369863014,201,0,NA,NA,NA,366,1,Ohio Valley
STAID07014000,663.8,37.974768,-91.204584,7014000,USC00230597,37.95,-91.1667,4.314548637,MO30585,-91.18838388,38.00379429,COURTOIS CREEK-OFFSTREAM,23,N,RE,X,U,P,1974, ,0,34,34,0,34,0,73,30,73,4,25,S,NR,0,3488.874507,366,10,23.12694105,0.109289617,14.85411756,6.581294073,0.136612022,24.22616957,5.309046418,14.85411756,201,6,-0.12744923,0.120556853,0.434581081,0.338797814,0.344262295,NA,NA,NA,NA,NA,NA,1,Ohio Valley
STAID07018500,2344.9,38.391714,-90.637808,7018500,USC00236233,38.5167,-90.75,16.98793124,MO30466,-90.6432457,38.40784716,TR TO BIG RIVER,13,N,RE,X,U,R,1965, ,0,25,25,0,25,0,80,38,80,6,150,L,NR,0,1844.920207,366,3,26.48586251,0.120218579,15.78225599,5.078649478,0.103825137,28.79312846,2.95010038,15.78225599,199,2,-0.166058938,0.149306767,0.529206252,0.322404372,0.341530055,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID07030392,542.9,35.03259,-89.246736,7030392,USC00400137,35.1131,-89.2122,9.487978115,MS06835,-89.2408493,34.99062378, ,0,N,RE, , ,R,0, ,0,25,0,0,25,0,121,62,121,6,0,U,NR,0,4684.203557,366,4,24.5803609,0.051912568,16.34457837,8.108795836,0.147540984,25.127716,5.997982184,16.34457837,216,0,-0.13603884,0.091252872,0.3931833,0.303278689,0.346994536,216,5,NA,NA,NA,366,1,Ohio Valley
STAID07048550,317.6,36.05397,-94.08326,7048550,USC00032442,36.0833,-94.1667,8.178048139,AR00288,-94.06861111,36.06666667,WHITE RIVER,0, ,ERPG, , ,OR,1960, ,1846,40,40,40,40,0,6000,3200,6000,490,180,L,NR,0,1880.781242,366,6,27.06739843,0.101092896,16.78211583,6.496833235,0.101092896,28.78893873,4.325846845,16.78211583,201,8,-0.163146719,0.145641271,0.47822627,0.341530055,0.338797814,NA,NA,NA,NA,NA,NA,0,South
STAID07048600,1033,36.073134,-94.081313,7048600,USC00032442,36.0833,-94.1667,7.756481012,AR00288,-94.06861111,36.06666667,WHITE RIVER,0, ,ERPG, , ,OR,1960, ,1846,40,40,40,40,0,6000,3200,6000,490,180,L,NR,0,1297.942781,366,4,27.61190729,0.068306011,17.13873792,6.665568551,0.155737705,29.6073861,5.090256698,17.13873792,200,1,-0.168919237,0.150904096,0.476829596,0.341530055,0.37431694,NA,NA,NA,NA,NA,365,0,South
STAID07061270,135.4,37.552556,-90.842444,7061270,USC00231467,37.5042,-90.9225,8.87409204,MO30040,-90.8167,37.5333,EAST FORK BLACK RIVER,6,N,RC,FCK,RK,H,1963, ,6750,125,94,74,125,0,4350,4350,4350,54,1,H,Y,0,3027.844547,366,14,23.91815022,0.142076503,14.53570543,5.153260645,0.128415301,25.3543074,3.855606377,14.53570543,204,16,-0.145676531,0.138949924,0.503667373,0.333333333,0.338797814,NA,NA,NA,NA,NA,365,1,Ohio Valley
STAID07061290,226.4,37.493611,-90.838333,7061290,USC00231467,37.5042,-90.9225,7.517835588,MO30041,-90.8333,37.4833,EAST FORK BLACK RIVER,3,N,PG,HCK,RK,HR,1963, ,390,60,0,0,60,145000,6350,6350,6350,400,88,H,Y,0,1219.715913,366,12,26.34921347,0.144808743,15.69297436,5.036735249,0.131147541,27.79580427,4.189603839,15.69297436,209,20,-0.169606945,0.158205814,0.529861795,0.338797814,0.341530055,NA,NA,NA,NA,NA,365,0,Ohio Valley
STAID07061300,242.9,37.450111,-90.827111,7061300,USC00231467,37.5042,-90.9225,10.34540651,MO31157,-90.80146538,37.45738142,CLAY LICK HOLLOW,2,N,VA,X,U,R,1946, ,0,30,30,0,30,0,32,25,32,2,1856,H,NR,0,2285.556508,366,4,25.67289636,0.12295082,15.49961146,5.326326557,0.120218579,28.14249056,3.722307318,15.49961146,220,19,-0.174021519,0.13035416,0.512158412,0.308743169,0.346994536,NA,NA,NA,NA,NA,NA,0,Ohio Valley
STAID07097000,10246.7,38.388334,-105.016096,7097000,USC00052955,38.3833,-105.1333,10.23080449,CO00458,-105.05389,38.458329,BRUSH HOLLOW CREEK,33,N,RE,IEZ,U,IR,1922,1997,874,86,90,82,90,18753,5071,3933,5071,168,8,H,Y,0,8366.728307,366,7,20.62171435,0.139344262,11.61559784,2.609481325,0.210382514,22.02992248,1.182799778,11.61559784,200,358,-0.15357752,0.108725879,0.605006316,0.308743169,0.308743169,NA,NA,NA,NA,NA,365,0,Southwest
STAID07099970,12259.3,38.253614,-104.606085,7099970,USW00023068,38.2725,-104.6089,2.114360022,CO01320,-104.594213,38.243417,SALT CREEK-TR,0,N,RE,IEZ,U,O,1975, ,575,28,33,28,33,506,36,21,36,3,0,L,NR,0,1497.111867,366,19,19.6988313,0.158469945,11.63176712,3.564702931,0.131147541,21.13162053,2.474024714,11.63176712,238,0,-0.167904123,0.097774405,0.541170019,0.336065574,0.319672131,NA,NA,NA,NA,NA,NA,0,Southwest
STAID07106000,1768.5,38.601665,-104.67025,7106000,USC00053063,38.6778,-104.7014,8.88761906,CO01315,-104.69722,38.604999,FOUNTAIN CREEK-TR,24,N,RE,X,U,CO,1979, ,2000,28,64,28,64,2900,1557,821,1557,92,1,S,Y,0,2240.563265,366,19,20.46781534,0.142076503,12.06504905,3.662282753,0.131147541,22.05539084,2.492523916,12.06504905,200,0,-0.141880309,0.115202262,0.54344689,0.316939891,0.330601093,NA,NA,NA,NA,NA,NA,0,Southwest
STAID07106500,2404.4,38.28778,-104.601085,7106500,USW00023068,38.2725,-104.6089,1.830881162,CO02817,-104.61139,38.307499,UNNAMED TRIB FOUNTAIN-OS,0,N,RE,HEK,SK,C,1998, ,961,21,21,19,21,1189,82,77,82,6,1,S,Y,12813,2346.63095,366,19,21.63554443,0.139344262,12.25789723,2.880250025,0.133879781,23.29033251,1.68856619,12.25789723,201,0,-0.156380998,0.129975944,0.596955322,0.322404372,0.333333333,NA,NA,NA,NA,NA,NA,0,Southwest
STAID07144100,3200.4,37.883067,-97.424486,7144100,USC00145744,38.0231,-97.3553,16.71086048,KS03767,-97.367529,37.872102,CHISHOLM CREEK-TR,0,N,RE,X,U,R,1957, ,360,16,0,0,16,0,50,35,50,0,0,L,NR,0,4874.42874,365,5,26.11997683,0.065753425,14.95354628,3.787115731,0.117808219,28.25148521,0.421164299,14.95354628,202,0,-0.171774242,0.157785746,0.58268533,0.342465753,0.356164384,202,0,0,0,19,366,0,South
STAID07160350,178.4,36.376145,-97.800333,7160350,USC00342912,36.4194,-97.8747,8.211972711,OK13224,-97.88997853,36.37528989,BOGGY CREEK,1, ,RE,HEZ,SZ,C,1910, ,300,16,16,16,16,4500,320,213,320,10,0,L,NR,0,7591.849432,366,8,27.35983441,0.071038251,16.38772964,5.415624867,0.139344262,27.91408727,1.930784347,16.38772964,202,0,-0.176443321,0.141361465,0.522438375,0.325136612,0.346994536,202,0,0,0,19,366,0,South
STAID07177500,2348.8,36.278425,-95.954162,7177500,USW00013968,36.1994,-95.8872,10.64333553,OK11023,-95.924113,36.219192,TR-BIRD CR,0, ,RE,IEK,RSK,S,1948, ,17500,35,35,35,35,200,7514,6445,7514,431,1,H,Y,0,7050.731587,366,19,26.77253842,0.081967213,16.4743976,6.176256788,0.169398907,27.42406378,4.162703084,16.4743976,201,13,-0.161936342,0.132691199,0.487767879,0.308743169,0.344262295,201,3,0,10,12,366,0,South
STAID07178000,2629.9,36.248705,-95.868602,7178000,USW00013968,36.1994,-95.8872,5.730672023,OK12632,-95.888128,36.226729,TR-BIRD CREEK,14, ,RE,HEZ,SZ,R,1950, ,4000,15,15,10,15,150,500,320,500,80,0,L,NR,0,2948.415155,366,6,28.54463721,0.114754098,17.2917,6.038762784,0.155737705,30.69325371,4.386443906,17.2917,202,9,-0.181307158,0.153445366,0.507799324,0.322404372,0.327868852,201,3,1,6,12,366,0,South
STAID07178200,2910,36.223151,-95.819432,7178200,USW00013968,36.1994,-95.8872,6.628762506,OK83006,-95.781527,36.257737,UNNAMED TRIBUTARY TO ELM CREEK,1, ,RE,XEK,RSK,R,2009, ,5280,32,32,32,32,2000,2110,1032,2110,104,3,H,N,0,5007.217119,366,10,27.48629807,0.090163934,17.56326158,7.640225085,0.147540984,28.05208307,5.00903935,17.56326158,205,0,-0.155507261,0.133223916,0.440862677,0.319672131,0.333333333,201,3,4,3,12,366,0,South
STAID07179730,1600.3,38.466957,-96.250553,7179730,USC00142548,38.4294,-96.2189,5.003843092,KS03566,-96.254366,38.454883,NEOSHO RIVER-TR,6,N,RE,X,U,O,1968, ,1054,24,0,0,24,0,129,63,129,10,0,S,N,0,1376.974969,364,3,25.99805265,0.10989011,13.90065228,1.803251911,0.164835165,28.05516924,0.406969285,13.90065228,217,25,-0.21205834,0.151269511,0.679079764,0.31043956,0.362637363,202,0,15,25,19,366,0,South
STAID07183000,9917.6,37.89087,-95.430815,7183000,USC00143984,37.9233,-95.4242,3.652454392,KS02691,-95.404689,37.903926,ELM CREEK-TR,1,N, ,X,U, ,1940, ,0,15,0,0,15,0,90,90,90,0,0,L,NR,0,2604.545146,365,3,27.17276397,0.052054795,14.85914443,2.545524882,0.142465753,28.14899309,0.800905691,14.85914443,205,4,-0.199028283,0.166280255,0.646629988,0.328767123,0.356164384,201,0,4,4,19,366,0,South
STAID07183500,12544.2,37.340059,-95.109969,7183500,USC00146242,37.3678,-95.2892,16.13959125,KS07315,-95.130266,37.31914, ,0,N,RE,X,U,P,1979, ,1200,19,0,0,19,0,60,14,60,6,0,L,NR,11500,2874.976324,365,3,27.99614432,0.057534247,16.36021423,4.724284148,0.197260274,29.11388332,0.597678764,16.36021423,203,7,-0.162493021,0.163852059,0.554978337,0.238356164,0.345205479,202,3,1,4,19,366,0,South
STAID07198000,4180,35.573151,-95.068846,7198000,USC00348769,35.6,-95.05,3.437637958,OK10311,-95.044,35.594,ILLINOIS RIVER,7,N,REPG, , ,CH,1952, ,4940,197,197,192,197,290400,1230800,654100,1230800,12900,1610,H,Y,75050,3143.176387,366,12,18.75852318,0,13.83474343,8.910963691,0.183060109,18.55537635,7.644955538,13.83474343,260,35,-0.09162798,0.055051944,0.277709939,0.316939891,0.360655738,NA,NA,NA,NA,NA,365,0,South
STAID07239500,34475.5,35.563107,-97.95755,7239500,USC00342818,35.5489,-97.9553,1.59280479,OK01518,-97.98701,35.528265,FOUR MILE CREEK,0,N,RE,IEK,RSK,C,1966, ,2223,40,40,40,40,12399,2865,709,2865,170,7,H,Y,0,4617.378527,366,19,28.37617735,0.073770492,17.07037868,5.764580004,0.191256831,29.02438335,3.40245723,17.07037868,201,2,-0.18338759,0.143258583,0.516799407,0.31420765,0.355191257,200,19,1,17,6,366,0,South
STAID07241000,34927.9,35.478669,-97.663375,7241000,USC00344978,35.4878,-97.6644,1.01955373,OK02537,-97.666565,35.486016,N. CANADIAN RIVER,0, ,RE,HEK,SK,S,1919, ,17100,61,61,61,61,193013,31100,15000,31100,1500,738,H,Y,0,858.9797179,366,19,27.73229763,0.095628415,17.02379816,6.315298689,0.18579235,28.85631795,4.51768939,17.02379816,200,5,-0.171405843,0.143872269,0.490835621,0.31420765,0.344262295,NA,NA,NA,NA,NA,NA,0,South
STAID07241550,35653.8,35.500341,-97.193919,7241550,USC00348390,35.5419,-97.3414,14.12462094,OK12212,-97.20658457,35.4813571,TR-NORTH CANADIAN RIVER,3, ,RE,HEZ,SZ,O,1970, ,800,15,15,15,15,620,115,40,115,4,0,L,NR,0,2370.193021,366,19,28.07345969,0.103825137,18.00413242,7.93480515,0.161202186,29.20809988,6.238798932,18.00413242,201,3,-0.160904732,0.139006943,0.436407467,0.319672131,0.346994536,216,0,15,3,10,366,0,South
STAID07263296,185.5,34.884256,-92.701831,7263296,USC00030130,34.7961,-92.8417,16.09444108,AR00834,-92.77,34.88833333,BIG BRANCH-TR,0, ,RE, , ,R,1966, ,440,24,25,21,25,3243,204,124,204,18,1,H,NR,0,5913.705775,366,13,27.35958743,0.150273224,17.2598329,7.160078375,0.112021858,28.38349745,5.773542257,17.2598329,200,6,-0.159607934,0.144298978,0.456602354,0.333333333,0.333333333,216,4,16,2,19,366,0,South
STAID07288500,2008.7,33.54734,-90.543144,7288500,USC00226009,33.4517,-90.5097,11.07759609,MS00905,-90.547093,33.552075,TR- SUNFLOWER RIVER,1, ,RE,HEK,SZ,O,1965, ,15510,8,0,8,8,2,400,400,400,0,0,L,NR,81928,629.183822,366,12,27.58675168,0.106557377,18.02210901,8.457466337,0.103825137,29.0178188,6.850259466,18.02210901,233,0,-0.18020377,0.104907957,0.414120807,0.336065574,0.341530055,216,4,17,4,19,366,0,South
STAID07301500,6885.1,35.168108,-99.507313,7301500,USC00346035,35.1464,-99.4956,2.638254887,OK01056,-99.45056203,35.23046159,TR-SADLER CREEK,0,N,RE,HEZ,SZ,C,1968, ,840,20,20,16,20,1515,220,44,220,14,0,L,NR,0,8470.066608,365,7,27.90692523,0.079452055,16.77371138,5.640497523,0.210958904,28.82223983,3.761281475,16.77371138,196,343,-0.178540333,0.142997348,0.517911197,0.309589041,0.361643836,NA,NA,NA,NA,NA,NA,1,South
STAID07311700,2456.6,33.820642,-99.786482,7311700,USC00419163,33.7569,-99.8617,9.927496671,TX05996,-99.83667,33.796669,SOUTH FORK WICHITA RIVER,3,N,RE,EIK,RSK,O,1983, ,16080,107,107,102,107,35400,116200,107000,116200,2980,26,H,Y,12751000,5147.217092,366,11,29.26866831,0.079234973,18.44233726,7.616006212,0.18852459,30.01392376,5.162500287,18.44233726,200,358,-0.175447325,0.135496079,0.458067266,0.303278689,0.341530055,218,0,18,7,19,366,0,South
STAID07311900,4771.7,33.70037,-99.388691,7311900,USC00418221,33.6325,-99.2897,11.86931694,TX01033,-99.381667,33.673332,TR-WICHITA RIVER,0,N,RE,X,U,IP,1957, ,550,50,50,50,50,0,470,173,470,0,0, ,NR,47433,3062.733973,366,14,28.66757909,0.06284153,18.28714642,7.906713761,0.193989071,29.44603531,5.42442384,18.28714642,215,359,-0.181928107,0.120017752,0.442928298,0.306010929,0.355191257,201,357,NA,NA,NA,366,1,South
STAID07312100,5275.7,33.760093,-99.142849,7312100,USC00414982,33.7542,-99.1442,0.66706833,TX04358,-99.15094,33.75989,BIG WICHITA RIVER,0,N,RE,FEK,RSK,CIRST,1923,1974O,8890,115,115,110,115,0,1078000,268000,1078000,16540,3, ,Y,0,710.6936757,366,11,27.42967286,0.139344262,18.76015894,10.09064502,0.174863388,28.23959421,8.816509153,18.76015894,218,28,-0.153213643,0.109375331,0.360597033,0.308743169,0.341530055,217,0,1,28,19,366,0,South
STAID07312700,8852.9,34.05315,-98.296714,7312700,USW00013966,33.9786,-98.4928,19.88320316,TX02863,-98.255423,34.028385,TR-WICHITA RIVER,0,N,RE,XK,UZ,S,1960, ,1040,22,22,22,22,1681,756,285,756,30,92, ,Y,0,4540.849031,366,16,29.76995304,0.087431694,18.93959727,8.109241496,0.180327869,30.55669171,5.266158319,18.93959727,203,4,-0.177473702,0.132174946,0.446206506,0.31147541,0.336065574,202,2,1,2,12,366,0,South
STAID07331000,18574,34.233427,-96.975845,7331000,USW00013903,34.3,-97.0167,8.300197222,OK12877,-97.0038988,34.20603796,TR-WASHITA RIVER,0,N,RE,HEZ,SZ,O,1976, ,670,27,27,27,27,600,50,25,50,0,0,L,NR,0,3902.804827,366,9,29.44999845,0.095628415,18.69743142,7.944864381,0.177595628,31.05775889,5.763098525,18.69743142,198,19,-0.172144595,0.144378351,0.448739319,0.306010929,0.346994536,NA,NA,NA,NA,NA,365,0,South
STAID07332390,420.6,34.383426,-96.600558,7332390,USC00348900,34.3325,-96.6789,9.153252641,OK02187,-96.557138,34.403258,LITTLE DELAWARE CREEK,0,N,RE,HEZ,SZ,C,1965, ,1900,48,48,44,48,4280,931,79,931,14,0,L,NR,0,4375.704651,366,5,26.19629127,0.098360656,18.1588951,10.12149893,0.18852459,27.68442109,8.220426666,18.1588951,198,341,-0.132031592,0.100822809,0.345374183,0.303278689,0.355191257,NA,NA,NA,NA,NA,365,1,South
STAID07332620,760.5,33.68222,-95.98444,7332620,USR0000TCDD,33.7411,-95.9219,8.736611998,TX00401,-96.005947,33.718576,TR-SPOONAMORE CREEK,0,N,RE,HEZ,U,I,1974, ,3380,30,30,30,30,0,900,455,900,0,0, ,NR,0,4453.243998,366,14,29.35828161,0.090163934,18.9479266,8.537571584,0.161202186,30.478064,5.903584962,18.9479266,201,0,-0.166706315,0.133915564,0.428714094,0.316939891,0.341530055,216,1,15,1,19,366,0,South
STAID07362693,240.3,34.63065,-92.82739,7362693,USC00030130,34.7961,-92.8417,18.4436387,AR01541,-92.84694444,34.62861111,MIDDLE FORK SALINE RIVER-TR,0, ,RE, , ,R,2004, ,900,28,31,21,31,720,329,195,329,28,0,L,NR,0,1712.217155,365,4,26.8819315,0.106849315,17.37266804,7.86340458,0.128767123,28.39854137,6.319637974,17.37266804,216,22,-0.166849259,0.118418434,0.427114459,0.315068493,0.350684932,216,4,0,18,19,366,0,South
